Year,Institute_ID,Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2019,IR-P-U-0332,The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,48.64,29.0,60.98,34.15,67.44,43.29,22.73
2019,IR-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,47.26,30.0,68.86,21.9,66.74,51.7,15.06
2019,IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,47.1,31.0,70.28,10.0,56.67,51.8,65.14
2019,IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,46.74,32.0,55.05,33.3,58.19,41.74,44.17
2019,IR-P-C-19322,N. G. S. M. Institute of Pharmaceutical Sciences,Mangalore,Karnataka,46.05,33.0,64.92,7.43,56.12,59.06,72.13
2019,IR-P-I-1450,AU College of Pharmaceutical Sciences,Visakhapatnam,Andhra Pradesh,45.57,34.0,49.85,28.07,59.29,46.72,56.74
2019,IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,44.67,35.0,63.56,23.91,47.82,40.49,48.17
2019,IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,44.59,36.0,62.99,18.45,44.28,53.33,59.73
2019,IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,44.38,37.0,54.72,17.59,56.3,53.02,61.15
2019,IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,44.38,37.0,72.02,31.57,43.63,35.06,10.62
2019,IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,44.22,39.0,64.79,23.51,41.2,50.68,44.17
2019,IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,43.31,40.0,60.68,31.32,45.76,42.8,22.73
2019,IR-P-U-0168,Maharishi Markandeshwar,Ambala,Haryana,43.2,41.0,53.3,29.48,48.17,52.57,34.81
2019,IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,43.15,42.0,64.35,17.37,61.74,47.76,15.06
2019,IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,43.07,43.0,69.09,0.2,63.76,51.11,44.17
2019,IR-P-U-0373,Chitkara University,Rajpura,Punjab,43.0,44.0,63.21,16.16,54.11,57.59,26.1
2019,IR-P-I-1335,Dr. D. Y. Patil Institute of Pharmaceutical Sciences & Research,Pune,Maharashtra,42.0,45.0,69.15,5.04,49.19,52.89,46.22
2019,IR-P-U-0034,Sri Padmavathi Mahila Visva Vidyalayam,Tirupathi,Andhra Pradesh,41.66,46.0,63.91,16.18,56.1,45.0,19.07
2019,IR-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,41.63,47.0,59.93,6.15,49.05,49.96,69.92
2019,IR-P-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,41.36,48.0,46.73,29.02,57.66,51.9,19.07
2019,IR-P-C-33814,Bharati Vidyapeeth`s College of Pharmacy,Navi Mumbai,Maharashtra,41.2,49.0,64.22,12.9,44.44,51.94,39.76
2019,IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.17,50.0,55.89,8.49,65.72,45.15,42.02
2019,IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.01,51.0,59.98,2.48,68.27,51.48,34.81
2019,IR-P-U-0491,VELS Institute of Science Technology & Advanced Studies ,Chennai,Tamil Nadu,40.63,52.0,61.22,30.02,40.84,45.21,5.64
2019,IR-P-U-0164,Kurukshetra University,Kurukshetra,Haryana,40.18,53.0,51.05,24.26,43.19,43.2,46.22
2019,IR-P-C-11091,Bharati Vidyapeeth`s College of Pharmacy,Kolhapur,Maharashtra,39.83,54.0,60.97,6.92,55.66,43.53,39.76
2019,IR-P-U-0270,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,39.33,55.0,54.54,14.22,62.62,46.66,15.06
2019,IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh,39.12,56.0,67.03,19.37,41.53,43.33,5.64
2019,IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,38.84,57.0,62.4,2.22,64.29,60.28,5.64
2019,IR-P-I-1262,Sri Ramakrishna Institute of Paramedical Sciences,Coimbatore,Tamil Nadu,38.75,58.0,64.38,0.32,41.69,46.1,63.85
2019,IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,38.56,59.0,65.12,5.37,55.49,52.53,10.62
2019,IR-P-C-41561,MAEERS Maharashtra Institute of Pharmacy,Pune,Maharashtra,38.17,60.0,65.27,7.34,55.76,52.45,0.0
2019,IR-P-C-33635,Principal K.M. Kundanani College of Pharmacy,Mumbai,Maharashtra,38.15,61.0,60.43,2.39,58.49,53.3,22.73
2019,IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of,Rupnagar,Punjab,38.09,62.0,57.42,5.55,58.22,56.42,19.07
2019,IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research ,Anantapur,Andhra Pradesh,37.86,63.0,62.4,2.86,50.51,55.67,26.1
2019,IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,37.79,64.0,60.85,1.21,55.0,46.88,34.81
2019,IR-P-C-19591,Sultan Ul Uloom College of  Pharmacy,Hyderabad,Telangana,37.65,65.0,60.42,2.0,65.06,53.57,5.64
2019,IR-P-C-241,B. K. Modi Goverment Pharmacy College,Rajkot,Gujarat,37.24,66.0,66.21,2.85,51.69,42.67,19.07
2019,IR-P-C-33553,Vivekanand Education Society`s College of Pharmacy,Mumbai,Maharashtra,37.22,67.0,61.44,9.15,47.53,50.25,15.06
2019,IR-P-C-6269,NSHM Knowledge Campus,Kolkata,West Bengal,37.12,68.0,60.62,4.34,48.38,44.75,34.81
2019,IR-P-C-41951,Padamshree Dr. D. Y. Patil College of Pharmacy,Pune,Maharashtra,36.97,69.0,61.62,1.71,56.33,51.88,15.06
2019,IR-P-I-1339,MVP Samaj`s College of Pharmacy,Nashik,Maharashtra,36.81,70.0,62.77,1.12,59.8,51.22,5.64
2019,IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,36.65,71.0,56.54,6.35,35.67,54.78,51.81
2019,IR-P-C-54626,Girijananda Chowdhury Institute of Pharmaceutical Science,Guwahati,Assam,36.62,72.0,56.71,7.24,60.55,38.19,15.06
2019,IR-P-C-8257,AL Shifa College of Pharmacy,Kozhikode,Kerala,36.6,73.0,59.29,1.9,50.17,50.02,32.1
2019,IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,36.44,74.0,66.39,2.87,52.2,52.23,0.0
2019,IR-P-C-40298,Al-Ameen College of Pharmacy,Bengaluru,Karnataka,36.25,75.0,54.94,11.28,35.76,40.59,51.81
2020,IR-P-U-0107,Jamia Hamdard,New Delhi,Delhi,80.5,1.0,78.18,85.18,80.85,57.65,95.7
2020,IR-P-U-0078,Panjab University,Chandigarh,Chandigarh,79.8,2.0,76.05,83.43,76.47,71.53,95.05
2020,IR-P-U-0380,National Institute of Pharmaceutical Education and Research Mohali,Mohali,Punjab,74.73,3.0,79.78,61.99,79.53,62.88,100.0
2020,IR-P-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,74.5,4.0,79.12,65.11,86.13,53.79,86.32
2020,IR-P-I-1077,National Institute of Pharmaceutical Education and Research Hyderabad,Hyderabad,Telangana,73.81,5.0,81.75,57.7,87.19,65.18,80.23
2020,IR-P-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,72.95,6.0,88.39,60.82,74.71,67.95,64.47
2020,IR-P-C-7249,Manipal College of Pharmaceutical Sciences,Udupi,Karnataka,67.42,7.0,77.24,44.74,73.25,68.83,93.03
2020,IR-P-N-14,National Institute of Pharmaceutical Education and Research Ahmedabad,Gandhinagar,Gujarat,65.64,8.0,84.97,39.56,76.69,66.33,63.08
2020,IR-P-C-35006,JSS College of Pharmacy,Ooty,Tamil Nadu,65.6,9.0,77.54,28.53,90.2,73.65,83.81
2020,IR-P-C-35007,JSS College of Pharmacy,Mysore,Karnataka,64.58,10.0,76.16,28.41,82.33,68.59,98.82
2020,IR-P-I-1073,National Institute of Pharmaceutical Education and Research Guwahati,Guwahati,Assam,60.45,11.0,84.16,30.8,70.57,66.68,51.78
2020,IR-P-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,59.88,12.0,72.88,52.84,67.02,37.78,49.89
2020,IR-P-N-10,SVKM`s Narsee Monjee Institute of Management Studies ,Mumbai,Maharashtra,57.85,13.0,77.13,34.25,81.91,60.45,20.0
2020,IR-P-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,57.68,14.0,66.72,42.86,77.34,52.01,41.3
2020,IR-P-U-0436,Amrita School of Pharmacy,Kochi,Kerala,56.82,15.0,58.11,53.78,66.3,63.83,36.24
2020,IR-P-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,56.52,16.0,66.3,42.3,59.38,60.42,60.15
2020,IR-P-U-0146,Nirma University,Ahmedabad,Gujarat,55.05,17.0,62.01,41.58,69.74,52.36,47.9
2020,IR-P-N-26,National Institute of Pharmaceutical Education and Research Raebareli,LUCKNOW,Uttar Pradesh,54.99,18.0,83.31,30.27,53.0,59.59,43.62
2020,IR-P-U-0473,S. R. M. Institute of Science and Technology,Chennai,Tamil Nadu,54.85,19.0,59.2,57.11,51.76,50.28,45.82
2020,IR-P-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,54.54,20.0,70.47,26.18,82.42,74.82,15.83
2020,IR-P-U-0497,Amity University Noida,Gautam Budh Nagar,Uttar Pradesh,54.49,21.0,67.88,53.39,44.28,59.01,33.46
2020,IR-P-C-35430,"Poona College of Pharmacy, Pune",Pune,Maharashtra,54.44,22.0,64.87,28.05,72.51,54.85,65.82
2020,IR-P-U-0383,Punjabi University,Patiala,Punjab,54.29,23.0,60.1,47.0,68.05,39.71,45.82
2020,IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,53.37,24.0,72.89,22.54,59.3,53.51,75.25
2020,IR-P-C-6370,Delhi Institute of Pharmaceutical Sciences & Research,New Delhi,Delhi,52.13,25.0,54.43,23.66,74.93,56.92,80.23
2020,IR-P-I-1486,Sri Ramachandra Institute of Higher Education And Research,Chennai,Tamil Nadu,51.52,26.0,68.36,28.66,64.27,52.0,43.62
2020,IR-P-I-1072,National Institute of Pharmaceutical Education and Research Kolkata,Kolkata,West Bengal,51.49,27.0,84.16,15.25,61.81,29.98,63.08
2020,IR-P-U-0168,Maharishi Markandeshwar,Ambala,Haryana,51.12,28.0,61.05,33.46,62.92,51.91,49.89
2020,IR-P-U-0379,Lovely Professional University,Phagwara,Punjab,50.46,29.0,62.85,42.93,50.95,58.07,27.27
2020,IR-P-C-33877,SVKM's Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,50.07,30.0,71.55,23.01,70.38,52.48,23.79
2020,IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,49.73,31.0,69.08,29.6,54.62,46.26,45.82
2020,IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,49.26,32.0,49.6,41.37,61.22,53.75,43.62
2020,IR-P-U-0332,The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,48.67,33.0,63.38,27.92,70.05,48.98,23.79
2020,IR-P-I-1450,"AU College of Pharmaceutical Sciences, Andhra University",Visakhapatnam,Andhra Pradesh,48.64,34.0,52.45,29.77,65.83,45.03,63.08
2020,IR-P-U-0051,Dibrugarh University,Dibrugarh,Assam,48.45,35.0,68.54,33.57,58.84,29.97,30.48
2020,IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,47.86,36.0,56.6,35.82,58.7,47.65,36.24
2020,IR-P-C-24505,KLE College of Pharmacy,Belgaum,Karnataka,47.73,37.0,68.06,13.55,63.24,64.67,41.3
2020,IR-P-U-0373,Chitkara University,Rajpura,Punjab,47.37,38.0,62.88,18.18,64.92,61.89,38.85
2020,IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,45.69,39.0,61.66,29.75,66.24,50.11,0.0
2020,IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,45.12,40.0,61.95,18.71,55.0,55.61,43.62
2020,IR-P-I-1335,Padmashree Dr. D. Y. Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,44.9,41.0,67.23,7.42,63.01,53.2,45.82
2020,IR-P-U-0034,Sri Padmavathi Mahila Visva Vidyalayam,Tirupathi,Andhra Pradesh,44.52,42.0,64.33,19.2,61.05,52.52,20.0
2020,IR-P-U-0491,"Vels Institute of Science, Technology & Advanced Studies (VISTAS)",Chennai,Tamil Nadu,44.35,43.0,63.09,37.93,45.4,49.6,0.0
2020,IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,44.17,44.0,70.73,32.84,46.52,37.95,0.0
2020,IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,44.11,45.0,67.11,7.91,52.61,52.29,58.61
2020,IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,43.79,46.0,61.61,33.56,44.13,44.07,20.0
2020,IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,42.73,47.0,67.07,1.12,64.68,52.04,41.3
2020,IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,NAGPUR,Maharashtra,42.62,48.0,65.28,4.86,61.75,53.39,38.85
2020,IR-P-C-19322,N.G.S.M.Institute of Pharmaceutical Sciences,Mangaluru,Karnataka,42.46,49.0,67.96,9.13,53.04,56.72,30.48
2020,IR-P-I-1256,Noida Institute of Engineering And Technology (Pharmacy Institute),Greater Noida,Uttar Pradesh,42.46,49.0,60.62,2.28,67.33,57.5,43.62
2020,IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,42.21,51.0,57.47,10.5,59.59,53.19,45.82
2020,IR-P-U-0724,M. S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,41.74,52.0,64.83,13.29,39.61,60.23,43.62
2020,IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,41.4,53.0,63.92,14.81,56.7,48.64,15.83
2020,IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.31,54.0,58.63,3.56,67.27,50.72,41.3
2020,IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research ,Anantapur,Andhra Pradesh,41.14,55.0,62.47,3.32,61.68,57.14,33.46
2020,IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh,41.05,56.0,69.43,27.04,31.87,51.44,5.97
2020,IR-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,40.93,57.0,63.83,0.81,56.13,53.24,49.89
2020,IR-P-C-33814,Bharati Vidyapeeth's College of Pharmacy,Navi Mumbai,Maharashtra,40.64,58.0,64.11,10.93,45.05,52.27,38.85
2020,IR-P-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,40.6,59.0,46.32,28.61,58.05,45.13,20.0
2020,IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy,Bela,Punjab,40.45,60.0,59.8,5.95,57.8,64.33,27.27
2020,IR-P-C-6269,NSHM Knowledge Campus,Kolkata,West Bengal,39.65,61.0,61.49,4.37,62.24,47.08,27.27
2020,IR-P-C-11091,Bharati Vidyapeeth's College of Pharmacy,Kolhapur,Maharashtra,39.59,62.0,54.41,9.56,58.14,41.94,45.82
2020,IR-P-C-33553,Vivekanand Education Society`s College of Pharmacy,Mumbai,Maharashtra,39.41,63.0,63.89,10.99,56.35,50.72,5.97
2020,IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,38.73,64.0,52.07,10.7,63.41,44.91,27.27
2020,IR-P-C-44200,C.U.Shah College of Pharmacy,Mumbai,Maharashtra,38.46,65.0,63.19,4.34,59.34,52.15,11.19
2020,IR-P-I-1262,Sri Ramakrishna Institute of Paramedical Sciences,Coimbatore,Tamil Nadu,38.17,66.0,65.5,0.18,44.39,44.12,51.78
2020,IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,37.9,67.0,62.96,2.95,59.31,46.89,15.83
2020,IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,37.85,68.0,67.49,1.35,51.43,53.3,15.83
2020,IR-P-C-26904,Sri Venkateshwara College of Pharmacy,Chittoor,Andhra Pradesh,37.72,69.0,64.49,1.59,56.86,59.21,5.97
2020,IR-P-C-45528,KMCH College of Pharmacy,Coimbatore,Tamil Nadu,37.7,70.0,57.42,3.19,51.62,58.36,33.46
2020,IR-P-C-41951,Padamshree Dr. D. Y. Patil College of Pharmacy,Pune,Maharashtra,37.49,71.0,60.1,1.52,60.56,53.1,15.83
2020,IR-P-C-54626,Girijananda Chowdhury Institute of Pharmaceutical Science,Guwahati,Assam,37.31,72.0,56.49,8.58,60.49,40.97,15.83
2020,IR-P-C-33635,Principal K.M. Kundnani College of Pharmacy,Mumbai,Maharashtra,37.29,73.0,57.24,6.55,58.13,54.12,11.19
2020,IR-P-U-0938,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,37.29,73.0,68.68,1.95,48.93,51.96,11.19
2020,IR-P-U-0562,"Kumaun University, Nainital",Nainital,Uttarakhand,37.23,75.0,59.77,14.22,55.01,34.25,5.97
2021,IR-P-U-0107,Jamia Hamdard,New Delhi,Delhi,78.52,1.0,75.03,82.33,82.36,57.63,90.75
2021,IR-P-U-0078,Panjab University,Chandigarh,Chandigarh,77.99,2.0,76.44,80.63,77.42,73.07,80.78
2021,IR-P-U-0391,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,75.57,3.0,90.02,61.69,81.75,70.71,66.33
2021,IR-P-U-0380,National Institute of Pharmaceutical Education and Research Mohali,Mohali,Punjab,74.52,4.0,77.38,61.47,81.56,65.54,100.0
2021,IR-P-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,74.18,5.0,80.79,66.1,84.0,52.33,80.78
2021,IR-P-I-1077,National Institute of Pharmaceutical Education and Research Hyderabad,Hyderabad,Telangana,74.08,6.0,79.55,58.82,89.96,71.06,74.72
2021,IR-P-C-35006,JSS College of Pharmacy,Ooty,Tamil Nadu,68.99,7.0,83.34,33.64,90.34,73.91,84.38
2021,IR-P-C-7249,"Manipal College of Pharmaceutical Sciences, Manipal",Udupi,Karnataka,67.65,8.0,75.73,50.2,74.53,67.9,81.71
2021,IR-P-C-35007,JSS College of Pharmacy,Mysore,Karnataka,65.18,9.0,78.93,30.3,89.7,66.85,77.86
2021,IR-P-N-14,National Institute of Pharmaceutical Education and Research Ahmedabad,Gandhinagar,Gujarat,63.3,10.0,73.18,51.41,73.85,65.41,46.25
2021,IR-P-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,61.48,11.0,73.61,61.77,57.72,59.54,33.82
2021,IR-P-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,61.21,12.0,68.19,57.78,68.21,77.63,20.25
2021,IR-P-N-26,National Institute of Pharmaceutical Education and Research Raebareli,Lucknow,Uttar Pradesh,60.33,13.0,86.81,36.87,63.82,63.0,41.71
2021,IR-P-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,59.99,14.0,80.16,43.19,76.17,61.49,16.03
2021,IR-P-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,58.39,15.0,67.92,52.18,69.42,50.86,33.82
2021,IR-P-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,57.86,16.0,72.47,48.32,71.64,36.35,36.62
2021,IR-P-C-35430,"Poona College of Pharmacy, Pune",Pune,Maharashtra,55.97,17.0,70.91,29.91,73.26,54.99,55.81
2021,IR-P-U-0383,"Punjabi University, Patiala",Patiala,Punjab,55.74,18.0,61.26,46.44,68.14,42.2,55.81
2021,IR-P-I-1073,National Institute of Pharmaceutical Education and Research Guwahati,Guwahati,Assam,55.73,19.0,67.16,31.6,74.58,57.7,54.07
2021,IR-P-U-0146,Nirma University,Ahmedabad,Gujarat,55.06,20.0,64.13,42.21,72.53,52.68,33.82
2021,IR-P-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,54.82,21.0,67.44,34.67,70.81,52.0,48.34
2021,IR-P-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,54.21,22.0,72.21,24.12,85.5,76.05,6.06
2021,IR-P-U-0379,Lovely Professional University,Phagwara,Punjab,54.2,23.0,66.22,54.64,51.34,56.46,20.25
2021,IR-P-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,53.33,24.0,52.8,44.53,74.79,57.91,33.82
2021,IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,53.24,25.0,74.55,20.72,63.3,53.68,66.33
2021,IR-P-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,52.34,26.0,64.33,31.69,60.37,60.46,54.07
2021,IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,51.28,27.0,71.14,31.4,56.51,45.96,46.25
2021,IR-P-C-33877,SVKM's Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,51.2,28.0,72.88,28.04,70.64,52.04,16.03
2021,IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,50.77,29.0,60.99,31.41,65.18,60.86,39.24
2021,IR-P-I-1450,AU College of Pharmaceutical Sciences,Visakhapatnam,Andhra Pradesh,50.52,30.0,52.78,27.59,83.0,42.26,55.81
2021,IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,50.19,31.0,59.64,38.87,56.72,49.0,44.04
2021,IR-P-U-0853,Delhi Pharmaceutical Sciences and Research University,Delhi,Delhi,50.08,32.0,55.89,18.16,75.54,58.62,68.91
2021,IR-P-I-1072,National Institute of Pharmaceutical Education and Research Kolkata,Kolkata,West Bengal,49.9,33.0,80.14,13.74,57.25,63.71,39.24
2021,IR-P-U-0168,Maharishi Markandeshwar,Ambala,Haryana,49.81,34.0,59.93,32.19,63.51,53.02,41.71
2021,IR-P-U-0373,Chitkara University,Rajpura,Punjab,49.68,35.0,71.61,17.33,62.38,63.48,41.71
2021,IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,49.38,36.0,67.81,31.94,65.22,52.9,11.34
2021,IR-P-U-0491,"Vels Institute of Science, Technology & Advanced Studies (VISTAS)",Chennai,Tamil Nadu,49.06,37.0,65.26,40.73,49.66,49.2,24.08
2021,IR-P-U-0051,Dibrugarh University,Dibrugarh,Assam,48.89,38.0,67.35,29.8,61.27,41.07,33.82
2021,IR-P-I-1335,Dr. D. Y. Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,48.27,39.0,70.16,8.18,73.74,53.97,46.25
2021,IR-P-C-24505,"KLE College of Pharmacy, Belgaum",Belgaum,Karnataka,46.26,40.0,68.3,11.36,69.61,60.31,24.08
2021,IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,45.7,41.0,62.12,34.65,46.3,43.33,30.82
2021,IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,45.64,42.0,70.01,32.45,53.71,41.62,0.0
2021,IR-P-I-1256,Noida Institute of Engineering and Technology (Pharmacy Institute),Greater Noida,Uttar Pradesh,45.5,43.0,63.12,3.19,70.28,56.28,59.1
2021,IR-P-U-0034,Sri Padmavathi Mahila Visvavidyalayam,Tirupathi,Andhra Pradesh,45.4,44.0,68.76,24.16,55.53,52.82,11.34
2021,IR-P-C-19322,Nitte Gulabi Shetty Memorial Institute of Pharmaceutical Sciences,Mangaluru,Karnataka,45.39,45.0,68.3,16.74,67.04,58.59,6.06
2021,IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Nagpur,Maharashtra,44.91,46.0,66.36,6.38,70.44,53.43,36.62
2021,IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,44.77,47.0,69.91,9.39,56.96,51.91,44.04
2021,IR-P-U-0019,Kakatiya University,Hanamkonda,Telangana,44.4,48.0,43.2,31.1,64.19,50.97,41.71
2021,IR-P-C-11091,"Bharati Vidyapeeth College of Pharmacy, Kolhapur",Kolhapur,Maharashtra,43.74,49.0,62.61,16.51,60.25,52.0,27.58
2021,IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,43.34,50.0,71.18,11.08,65.57,55.6,0.0
2021,IR-P-U-0747,Chandigarh University,Mohali,Punjab,43.33,51.0,69.64,6.86,53.89,75.79,20.25
2021,IR-P-U-0724,M.S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,43.12,52.0,65.15,16.04,50.25,59.62,27.58
2021,IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,43.03,53.0,64.52,13.57,54.11,51.2,36.62
2021,IR-P-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,42.36,54.0,48.39,32.37,56.81,51.65,16.03
2021,IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,42.16,55.0,62.66,5.15,67.3,56.04,27.58
2021,IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,42.13,56.0,66.76,4.22,61.09,52.28,33.82
2021,IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy,Bela,Punjab,42.11,57.0,60.03,8.18,71.48,62.25,11.34
2021,IR-P-U-0562,"Kumaun University, Nainital",Nainital,Uttarakhand,41.89,58.0,61.06,21.79,56.9,50.41,6.06
2021,IR-P-U-0513,G. L. A. University,Mathura,Uttar Pradesh,41.78,59.0,64.29,20.05,51.1,46.5,16.03
2021,IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,41.66,60.0,63.5,6.89,67.13,55.05,16.03
2021,IR-P-C-19747,Anurag University,Hyderabad,Telangana,41.28,61.0,61.03,4.95,47.64,63.77,55.81
2021,IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,41.2,62.0,66.16,2.56,70.09,65.6,0.0
2021,IR-P-C-10283,"Chandigarh College of Pharmacy, Landran",Landran,Punjab,40.72,63.0,63.61,13.54,51.26,62.01,11.34
2021,IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,40.4,64.0,57.28,9.66,51.26,52.31,48.34
2021,IR-P-C-33814,Bharati Vidyapeeth's College of Pharmacy,Navi Mumbai,Maharashtra,40.26,65.0,65.95,11.13,44.32,51.86,30.82
2021,IR-P-C-44200,C.U. Shah College of Pharmacy,Mumbai,Maharashtra,40.13,66.0,64.43,5.13,55.98,52.96,27.58
2021,IR-P-U-0413,Mohan Lal Sukhadia University,Udaipur,Rajasthan,39.8,67.0,64.44,14.95,53.91,52.13,0.0
2021,IR-P-U-0502,Bundelkhand University,Jhansi,Uttar Pradesh,39.61,68.0,65.24,11.09,60.24,46.61,0.0
2021,IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,39.47,69.0,63.11,2.72,68.6,48.65,11.34
