Year,Institute_ID,Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2017,IR17-I-2-18385,Narsee Monjee Institute of Management Studies -Mumbai,Mumbai,Maharashtra,33.6,98.0,40.46,8.45,63.88,55.34,6.1
2017,IR17-I-1-18289,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh,33.44,99.0,36.81,14.03,60.18,57.19,4.32
2017,IR17-I-2-1-57,B.S. Abdur Rahman Institute of Science and Technology,Chennai,Tamil Nadu,32.99,100.0,42.56,6.33,56.98,63.08,6.07
2018,IR-1-O-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.16,1.0,84.54,91.08,75.48,43.7,100.0
2018,IR-1-O-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,67.57,2.0,74.71,42.6,99.12,79.32,46.28
2018,IR-3-O-OMD-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,63.52,3.0,65.15,50.76,95.42,53.13,43.62
2018,IR-4-O-OEMA-U-0439,Anna University,Chennai,Tamil Nadu,62.82,4.0,57.31,60.76,79.15,52.55,63.22
2018,IR-1-O-O-U-0042,University of Hyderabad,Hyderabad,Telangana,60.54,5.0,74.36,45.34,84.45,55.71,21.66
2018,IR-2-O-OE-U-0575,Jadavpur University,Kolkata,West Bengal,59.68,6.0,57.08,57.07,91.39,36.0,35.5
2018,IR-1-O-O-U-0120,University of Delhi,Delhi,Delhi,58.69,7.0,52.52,58.16,85.14,51.26,33.15
2018,IR-1-O-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,58.46,8.0,74.05,43.56,71.03,58.27,31.44
2018,IR-1-O-O-U-0323,Savitribai Phule Pune University,Pune,Maharashtra,58.24,9.0,70.7,43.64,84.55,55.29,15.04
2018,IR-7-O-OEMALDC-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,57.78,10.0,70.28,36.87,90.56,49.03,26.3
2018,IR-1-O-O-U-0234,Manipal Academy of Higher Education,Manipal,Karnataka,57.37,11.0,76.05,44.15,61.29,64.23,26.3
2018,IR-5-O-OEMAL-U-0108,Jamia Millia Islamia,New Delhi,Delhi,56.18,12.0,72.33,33.21,82.27,68.86,11.76
2018,IR-1-O-C-U-0447,Bharathiar University,Coimbatore,Tamil Nadu,55.08,13.0,65.54,41.7,76.95,52.63,22.63
2018,IR-1-O-O-U-0570,Calcutta University,Kolkata,West Bengal,53.38,14.0,45.47,50.26,86.81,46.72,26.3
2018,IR-1-O-D-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,52.73,15.0,83.08,29.71,62.7,59.66,3.93
2018,IR-3-O-OEM-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,52.68,16.0,50.3,47.42,68.43,60.02,36.71
2018,IR-3-O-OEP-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,52.15,17.0,61.02,35.56,69.33,57.73,35.32
2018,IR-1-O-O-I-1357,University of Madras,Chennai,Tamil Nadu,51.52,18.0,66.06,33.4,68.6,53.07,26.52
2018,IR-3-O-OEP-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,51.39,19.0,53.82,48.52,69.18,52.55,15.9
2018,IR-6-O-OEMLDP-U-0078,Panjab University,Chandigarh,Chandigarh,50.94,20.0,52.59,44.75,73.16,47.52,23.58
2018,IR-1-O-O-U-0446,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,50.74,21.0,70.22,29.22,63.76,79.16,2.4
2018,IR-6-O-OEMALP-U-0006,Andhra University,Visakhapatnam,Andhra Pradesh,50.39,22.0,65.98,25.12,83.14,54.75,9.53
2018,IR-5-O-OEMDP-U-0107,Jamia Hamdard,New Delhi,Delhi,50.31,23.0,67.67,32.29,74.48,52.2,2.01
2018,IR-2-O-OD-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,49.59,24.0,74.34,23.4,66.21,63.07,7.17
2018,IR-1-O-O-U-0485,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu,49.22,25.0,78.6,12.99,75.58,54.06,12.07
2018,IR-1-O-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,48.98,26.0,84.14,14.18,70.13,44.74,9.85
2018,IR-1-O-C-U-0435,Alagappa University,Karaikudi,Tamil Nadu,48.25,27.0,65.74,22.27,70.4,53.19,24.5
2018,IR-1-O-O-U-0027,Osmania University,Hyderabad,Telangana,48.02,28.0,55.09,25.9,93.35,44.69,5.76
2018,IR-1-O-O-U-0056,Tezpur University,Tezpur,Assam,48.0,29.0,66.61,30.54,65.26,47.3,10.82
2018,IR-1-O-O-U-0260,Kerala University,Thiruvananthapuram,Kerala,47.72,30.0,65.16,19.8,83.76,47.6,7.17
2018,IR-1-O-O-U-0589,Visva Bharati,Kolkata,West Bengal,47.62,31.0,63.49,27.44,72.24,53.87,5.03
2018,IR-1-O-O-U-0331,Tata Institute of Social Sciences,Mumbai,Maharashtra,47.46,32.0,68.98,9.77,78.3,71.56,10.18
2018,IR-2-O-EM-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,47.11,33.0,58.24,34.97,65.36,57.27,3.55
2018,IR-1-O-O-U-0554,G. B. Pant Universtiy of Agriculture and Technology,Pantnagar,Uttarakhand,46.56,34.0,72.14,15.04,75.45,48.16,5.03
2018,IR-1-O-O-U-0262,Mahatma Gandhi University,Kottayam,Kerala,46.56,34.0,64.21,22.89,72.84,51.76,6.82
2018,IR-4-O-OEML-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,46.33,36.0,53.44,34.57,64.43,58.95,11.45
2018,IR-2-O-OP-U-0222,JSS Academy of Higher Education and Research,Mysore,Karnataka,45.76,37.0,69.0,17.24,61.89,68.65,6.47
2018,IR-1-O-O-U-0381,Punjab Agricultural University,Ludhiana,Punjab,45.56,38.0,80.46,19.35,54.02,42.72,5.4
2018,IR-1-O-O-U-0052,Gauhati University,Guwahati,Assam,45.44,39.0,64.91,19.8,74.9,44.44,6.11
2018,IR-3-O-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,Chennai,Tamil Nadu,45.29,40.0,76.9,19.5,51.41,55.1,5.76
2018,IR-5-O-OEMDP-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,45.17,41.0,56.87,28.54,64.68,57.57,8.53
2018,IR-5-O-OEMLD-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,44.81,42.0,57.32,22.53,69.57,65.94,3.55
2018,IR-5-O-OEMAP-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,44.71,43.0,57.73,29.45,61.31,52.43,10.5
2018,IR-1-O-O-U-0329,Symbiosis International,Pune,Maharashtra,44.62,44.0,69.88,12.46,60.9,71.23,6.11
2018,IR-4-O-OEMA-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,44.34,45.0,52.38,29.43,65.31,63.14,4.3
2018,IR-2-O-OD-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,44.0,46.0,65.4,18.67,60.34,63.92,3.17
2018,IR-1-O-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,43.96,47.0,62.39,20.08,77.61,36.99,0.0
2018,IR-1-O-O-U-0642,Shiv Nadar University,Chithera,Uttar Pradesh,43.68,48.0,69.21,12.55,60.17,71.18,0.0
2018,IR-2-O-OE-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,43.44,49.0,60.43,25.94,61.66,50.03,2.01
2018,IR-1-O-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,Hisar,Haryana,43.21,50.0,78.3,8.04,65.06,41.03,2.01
2018,IR-3-O-OML-U-0195,University of Jammu,Jammu Tawi,Jammu and Kashmir,43.19,51.0,65.22,18.9,69.46,39.44,1.22
2018,IR-2-O-OD-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,43.15,52.0,76.37,8.25,56.74,62.9,1.22
2018,IR-6-O-OEMALP-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,42.99,53.0,48.75,30.1,62.95,62.11,5.4
2018,IR-1-O-O-U-0463,Madurai Kamraj University,Madurai,Tamil Nadu,42.98,54.0,61.57,28.03,49.87,45.12,16.18
2018,IR-6-O-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,42.8,55.0,65.29,12.61,63.9,65.69,0.81
2018,IR-2-O-EM-U-0020,Koneru Lakshmaiah Education Foundation University,Vaddeswaram,Andhra Pradesh,42.78,56.0,65.81,15.23,62.65,59.43,0.0
2018,IR-1-O-O-U-0225,KLE Academy of Higher Education and Research,Belagavi,Karnataka,42.76,57.0,74.67,11.37,50.08,66.52,2.79
2018,IR-1-O-O-U-0246,University of Agricultural Sciences,Dharwad,Karnataka,42.55,58.0,73.71,2.64,70.63,54.04,1.22
2018,IR-3-O-OEM-U-0369,Pondicherry University,Puducherry,Pondicherry,42.36,59.0,46.64,26.49,69.92,49.6,14.76
2018,IR-1-O-O-U-0376,Guru Nanak Dev University,Amritsar,Punjab,42.36,59.0,44.09,31.78,70.3,48.22,7.17
2018,IR-1-O-O-U-0341,North Eastern Hill University,Shillong,Meghalaya,42.34,61.0,64.85,13.43,70.21,43.1,5.03
2018,IR-1-O-D-U-0036,Sri Venkateswara Institute of Medical Sciences,Tirupati,Andhra Pradesh,42.33,62.0,77.09,3.0,64.64,53.34,0.41
2018,IR-2-O-OE-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,41.95,63.0,64.14,5.05,69.03,61.36,12.38
2018,IR-4-O-OEMP-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,41.88,64.0,47.08,14.16,82.05,66.66,4.3
2018,IR-1-O-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu,41.73,65.0,74.76,7.95,58.9,47.51,3.93
2018,IR-1-O-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,41.71,66.0,58.92,16.06,61.04,55.26,14.76
2018,IR-1-O-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,41.63,67.0,57.01,29.21,48.45,34.45,26.3
2018,IR-1-O-O-U-0121,Goa University,Goa,Goa,40.66,68.0,59.83,13.77,66.09,51.58,2.01
2018,IR-1-O-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,40.53,69.0,47.72,24.36,62.94,44.19,18.88
2018,IR-2-O-OE-U-0098,Delhi Technological University,New Delhi,Delhi,40.52,70.0,47.77,24.12,62.86,48.83,15.04
2018,IR-1-O-O-U-0181,Dr. Y. S. Parmar University of Horticulture and Forestry,Solan,Himachal Pradesh,40.3,71.0,70.9,5.81,64.86,41.18,2.01
2018,IR-1-O-D-U-0370,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,Puducherry,Pondicherry,40.25,72.0,70.72,7.06,49.79,69.45,0.0
2018,IR-1-O-O-U-0251,Calicut University,Malappuram,Kerala,40.06,73.0,56.36,12.73,68.89,49.73,5.76
2018,IR-5-O-OEMAL-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,40.05,74.0,53.28,18.11,65.25,53.47,2.4
2018,IR-1-O-O-U-0568,Bidhan Chandra Krishi Vishwavidyalaya,Nadia,West Bengal,39.98,75.0,72.48,8.14,64.4,28.42,0.81
2018,IR-1-O-O-I-1280,Maharshi Dayanand University,Rohtak,Haryana,39.87,76.0,48.82,19.25,72.88,47.64,1.22
2018,IR-1-O-O-U-0239,NITTE,Mangalore,Karnataka,39.7,77.0,67.62,7.8,46.46,69.28,8.53
2018,IR-1-O-O-U-0232,Kuvempu University,Shimoga,Karnataka,39.68,78.0,60.06,12.27,69.76,39.51,0.81
2018,IR-1-O-O-U-0453,The Gandhigram Rural Institute,Gandhigram,Tamil Nadu,39.5,79.0,52.93,17.73,59.9,52.67,10.5
2018,IR-5-O-OEMLP-U-0164,Kurukshetra University,Kurukshetra,Haryana,39.45,80.0,52.32,14.93,76.33,36.14,3.93
2018,IR-1-O-O-U-0345,Mizoram University,Aizwal,Mizoram,39.36,81.0,62.55,8.03,66.17,48.71,0.81
2018,IR-1-O-O-U-0784,Professor Jayashankar Telangana State Agricultural University,Hyderabad,Telangana,39.3,82.0,73.68,1.96,60.82,44.55,0.0
2018,IR-1-O-O-U-0123,Anand Agricultural University,Anand,Gujarat,39.21,83.0,69.56,11.4,57.84,28.11,5.4
2018,IR-1-O-O-U-0051,Dibrugarh University,Dibrugarh,Assam,39.13,84.0,62.45,9.6,61.99,48.38,2.79
2018,IR-1-O-O-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,39.02,85.0,50.07,16.7,64.9,58.05,2.01
2018,IR-1-O-O-U-0576,Kalyani University,Kalyani,West Bengal,38.87,86.0,40.42,21.59,79.78,39.81,3.17
2018,IR-1-O-O-U-0050,Assam University,Silchar,Assam,38.79,87.0,58.62,14.42,62.29,41.69,2.4
2018,IR-2-O-OD-U-0465,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu,38.7,88.0,70.09,3.89,54.46,55.32,0.81
2018,IR-3-O-OEM-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,38.61,89.0,48.66,16.63,62.03,55.95,10.18
2018,IR-1-O-O-U-0470,Periyar University,Salem,Tamil Nadu,38.58,90.0,52.03,20.17,59.32,46.27,4.3
2018,IR-1-O-O-U-0360,Orissa University of Agriculture & Technology,Khordha,Odisha,38.55,91.0,65.34,5.77,63.49,44.41,0.81
2018,IR-2-O-OD-U-0250,Yenepoya,Mangalore,Karnataka,38.53,92.0,72.52,4.92,41.28,69.87,0.41
2018,IR-1-O-O-U-0035,Sri Sathya Sai Institute of Higher Learning,Anantapur,Andhra Pradesh,38.53,92.0,58.9,4.18,61.69,71.09,1.62
2018,IR-1-O-O-U-0146,Nirma University,Ahmedabad,Gujarat,38.15,94.0,53.65,11.77,61.45,54.83,7.51
2018,IR-1-O-O-U-0347,Nagaland University,Zunheboto,Nagaland,38.14,95.0,68.12,1.16,64.87,43.41,0.41
2018,IR-1-O-O-U-0569,The University of Burdwan,Barddhaman,West Bengal,37.68,96.0,51.36,21.23,64.62,27.42,2.4
2018,IR-1-O-D-U-0294,D. Y. Patil Educational Society,Kolhapur,Maharashtra,37.61,97.0,67.68,4.3,51.69,56.82,0.0
2018,IR-1-O-E-U-0014,International Institute of Information Technology,Hyderabad,Telangana,37.52,98.0,44.31,21.73,56.78,54.58,8.87
2018,IR-3-O-OEM-U-0733,PES University,Bengaluru,Karnataka,37.51,99.0,54.21,9.28,60.17,61.18,3.17
2018,IR-2-O-OE-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,37.47,100.0,43.19,17.57,60.5,53.04,18.35
2019,IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.28,1.0,83.16,89.24,78.57,48.47,100.0
2019,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,68.68,2.0,76.75,41.85,99.87,75.87,55.27
2019,IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,64.55,3.0,69.72,46.48,96.37,57.01,47.28
2019,IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,61.85,4.0,74.81,43.78,83.64,58.77,36.71
2019,IR-O-U-0570,Calcutta University,Kolkata,West Bengal,60.87,5.0,62.26,47.1,91.54,60.14,37.39
2019,IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,60.53,6.0,54.4,54.89,90.28,44.95,51.83
2019,IR-O-U-0439,Anna University,Chennai,Tamil Nadu,60.35,7.0,56.39,54.1,78.07,53.16,62.72
2019,IR-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,59.22,8.0,73.03,43.77,70.28,70.23,31.01
2019,IR-O-U-0234,Manipal Academy of Higher Education,Manipal,Karnataka,58.5,9.0,77.91,38.31,69.71,66.78,30.21
2019,IR-O-U-0323,Savitribai Phule Pune University,Pune,Maharashtra,58.4,10.0,69.26,44.42,86.04,54.34,16.55
2019,IR-O-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,58.36,11.0,76.69,35.38,85.67,57.56,18.46
2019,IR-O-U-0108,Jamia Millia Islamia,New Delhi,Delhi,58.07,12.0,73.74,32.04,88.53,71.97,14.26
2019,IR-O-U-0120,University of Delhi,Delhi,Delhi,57.59,13.0,47.87,53.79,87.18,55.4,41.11
2019,IR-O-U-0447,Bharathiar University,Coimbatore,Tamil Nadu,57.23,14.0,66.93,45.04,76.53,52.11,31.2
2019,IR-O-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,52.62,15.0,54.67,48.4,72.61,51.49,20.28
2019,IR-O-U-0006,Andhra University,Visakhapatnam,Andhra Pradesh,52.11,16.0,69.36,23.16,86.61,55.73,14.55
2019,IR-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,51.95,17.0,83.26,25.24,71.18,47.29,4.33
2019,IR-O-U-0107,Jamia Hamdard,New Delhi,Delhi,51.73,18.0,69.64,29.92,74.12,63.52,6.86
2019,IR-O-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,51.44,19.0,48.7,47.63,66.55,57.02,35.31
2019,IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,51.34,20.0,64.29,33.28,68.26,54.18,30.01
2019,IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,51.25,21.0,51.02,44.82,72.5,52.89,27.09
2019,IR-O-U-0260,Kerala University,Thiruvananthapuram,Kerala,51.21,22.0,74.8,18.84,85.7,51.2,8.59
2019,IR-O-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,50.53,23.0,56.68,34.14,73.06,52.26,34.41
2019,IR-O-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,50.31,24.0,72.96,21.17,69.84,61.04,20.02
2019,IR-O-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,49.91,25.0,79.82,25.85,61.38,53.38,5.8
2019,IR-O-U-0027,Osmania University,Hyderabad,Telangana,49.86,26.0,58.2,24.95,92.09,55.68,9.26
2019,IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,49.27,27.0,62.13,36.3,65.31,56.58,10.24
2019,IR-O-U-0435,Alagappa University,Karaikudi,Tamil Nadu,48.54,28.0,66.72,22.18,71.17,49.75,26.65
2019,IR-O-U-0056,Tezpur University,Tezpur,Assam,48.47,29.0,66.92,30.1,63.47,50.99,15.71
2019,IR-O-U-0262,Mahatma Gandhi University,Kottayam,Kerala,48.08,30.0,66.49,26.97,72.39,51.98,3.58
2019,IR-O-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,47.97,31.0,66.01,18.1,71.7,69.38,14.55
2019,IR-O-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,47.8,32.0,56.67,26.51,78.07,58.09,14.26
2019,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,47.34,33.0,73.84,16.57,70.49,55.04,6.15
2019,IR-O-U-0222,JSS Academy of Higher Education and Research,Mysore,Karnataka,46.97,34.0,70.32,15.74,65.48,70.26,10.24
2019,IR-O-U-0331,Tata Institute of Social Sciences,Mumbai,Maharashtra,46.82,35.0,65.17,9.97,79.76,71.16,12.14
2019,IR-O-U-0446,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,46.32,36.0,68.09,17.76,64.96,72.53,3.19
2019,IR-O-U-0589,Visva Bharati,Santiniketan,West Bengal,46.27,37.0,60.65,26.07,74.79,41.39,11.52
2019,IR-O-U-0554,G. B. Pant Universtiy of Agriculture and Technology,Pantnagar,Uttarakhand,46.09,38.0,71.58,15.49,75.65,43.02,5.44
2019,IR-O-U-0341,North Eastern Hill University,Shillong,Meghalaya,45.99,39.0,67.86,14.53,75.72,54.75,6.51
2019,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,45.8,40.0,55.55,32.38,65.16,57.13,6.86
2019,IR-O-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,45.58,41.0,59.17,27.15,65.86,62.79,2.41
2019,IR-O-U-0052,Gauhati University,Guwahati,Assam,45.57,42.0,66.09,18.08,74.7,44.24,9.59
2019,IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,45.42,43.0,69.98,17.64,62.16,67.15,0.0
2019,IR-O-U-0485,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu,45.41,44.0,74.72,11.58,69.31,45.1,11.52
2019,IR-O-U-0463,Madurai Kamraj University,Madurai,Tamil Nadu,45.2,45.0,63.94,28.11,57.1,41.36,20.28
2019,IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,45.11,46.0,77.38,7.61,62.46,63.71,7.56
2019,IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,44.89,47.0,55.99,24.33,66.89,54.61,19.51
2019,IR-O-U-0369,Pondicherry University,Puducherry,Pondicherry,44.88,48.0,47.92,26.63,73.31,59.3,19.25
2019,IR-O-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,44.88,48.0,62.46,23.6,69.63,44.79,6.51
2019,IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,44.7,50.0,67.17,19.07,63.8,57.15,3.58
2019,IR-O-U-0381,Punjab Agricultural University,Ludhiana,Punjab,44.66,51.0,76.97,19.74,56.22,40.93,3.19
2019,IR-O-U-0642,Shiv Nadar University,Dadri,Uttar Pradesh,44.45,52.0,69.46,14.05,61.53,64.61,6.15
2019,IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,44.19,53.0,59.82,18.33,79.2,47.36,1.63
2019,IR-O-U-0235,Mysore University,Mysore,Karnataka,44.06,54.0,57.3,18.15,78.43,52.67,4.7
2019,IR-O-U-0376,Guru Nanak Dev University,Amritsar,Punjab,43.69,55.0,46.51,29.38,74.72,54.02,5.8
2019,IR-O-U-0329,Symbiosis International,Pune,Maharashtra,43.65,56.0,70.01,9.43,61.03,72.88,3.19
2019,IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies ,Mumbai,Maharashtra,43.63,57.0,68.83,11.68,64.22,65.21,1.22
2019,IR-O-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,43.53,58.0,50.11,28.3,65.48,61.94,7.22
2019,IR-O-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,43.49,59.0,54.72,29.47,56.97,44.88,23.47
2019,IR-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,43.41,60.0,60.74,29.05,48.92,42.77,24.17
2019,IR-O-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,43.22,61.0,50.4,11.67,84.87,72.01,4.33
2019,IR-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,42.89,62.0,63.91,11.42,64.49,60.23,13.66
2019,IR-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,Hisar,Haryana,42.36,63.0,76.87,6.91,56.41,57.5,2.02
2019,IR-O-U-0251,Calicut University,Malappuram,Kerala,42.22,64.0,56.32,16.46,71.53,53.45,7.22
2019,IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,41.42,65.0,47.22,26.88,64.8,47.56,14.84
2019,IR-O-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,41.21,66.0,56.39,18.96,64.62,53.19,3.58
2019,IR-O-U-0123,Anand Agricultural University,Anand,Gujarat,41.2,67.0,69.48,12.25,59.12,41.45,7.22
2019,IR-O-U-0470,Periyar University,Salem,Tamil Nadu,40.99,68.0,52.3,20.74,59.13,53.26,19.25
2019,IR-O-U-0225,KLE Academy of Higher Education and Research,Belagavi,Karnataka,40.92,69.0,71.23,8.73,49.52,66.05,4.33
2019,IR-O-U-0239,NITTE,Mangaluru,Karnataka,40.88,70.0,70.38,9.31,48.61,66.11,6.51
2019,IR-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu,40.88,70.0,70.98,8.01,62.85,44.12,2.02
2019,IR-O-U-0370,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,Puducherry,Pondicherry,40.87,72.0,72.58,7.84,48.89,69.73,0.0
2019,IR-O-U-0232,Kuvempu University,Shimoga,Karnataka,40.6,73.0,56.65,11.99,70.47,58.44,0.82
2019,IR-O-U-0195,University of Jammu,Jammu Tawi,Jammu and Kashmir,40.43,74.0,56.5,16.51,70.92,41.52,2.02
2019,IR-O-U-0453,The Gandhigram Rural Institute ,Gandhigram,Tamil Nadu,40.42,75.0,55.7,18.2,62.68,50.9,6.15
2019,IR-O-U-0345,Mizoram University,Aizawl,Mizoram,40.27,76.0,61.43,8.71,70.15,50.04,2.02
2019,IR-O-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,40.24,77.0,62.8,2.71,64.5,65.08,11.83
2019,IR-O-U-0036,Sri Venkateswara Institute of Medical Sciences,Tirupati,Andhra Pradesh,40.24,77.0,74.13,2.55,60.45,51.11,0.41
2019,IR-O-U-0784,Professor Jayashankar Telangana State Agricultural University,Hyderabad,Telangana,40.17,79.0,72.87,1.71,67.52,41.43,1.63
2019,IR-O-U-0181,Dr. Y. S. Parmar University of Horticulture and Forestry,Solan,Himachal Pradesh,40.07,80.0,70.34,5.97,64.58,40.17,2.41
2019,IR-O-U-0318,Mumbai University,Mumbai,Maharashtra,40.03,81.0,43.87,17.1,79.29,50.92,7.91
2019,IR-O-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,39.97,82.0,48.38,26.62,52.25,54.2,15.99
2019,IR-O-U-0246,University of Agricultural Sciences,Dharwad,Karnataka,39.59,83.0,66.33,2.54,69.04,49.62,1.63
2019,IR-O-U-0011,Gandhi Institute of Technology and Management ,Visakhapatnam,Andhra Pradesh,39.42,84.0,57.29,11.26,65.26,55.95,2.02
2019,IR-O-U-0298,Dr. Babasaheb Ambedkar Marathwada University,Aurangabad,Maharashtra,39.33,85.0,47.01,10.66,85.82,44.42,4.33
2019,IR-O-U-0051,Dibrugarh University,Dibrugarh,Assam,39.3,86.0,62.53,8.88,63.0,47.63,5.07
2019,IR-O-U-0233,Mangalore University,Mangalagangotri,Karnataka,39.26,87.0,65.49,12.44,53.43,50.34,1.63
2019,IR-O-U-0321,Padmashree Dr. D. Y. Patil Vidyapeeth,Mumbai,Maharashtra,39.18,88.0,67.03,2.62,63.03,56.29,0.41
2019,IR-O-U-0569,The University of Burdwan,Barddhaman,West Bengal,38.98,89.0,53.42,20.96,65.73,32.72,2.41
2019,IR-O-I-1280,Maharshi Dayanand University,Rohtak,Haryana,38.94,90.0,49.34,13.91,74.11,49.05,2.41
2019,IR-O-U-0576,Kalyani University,Kalyani,West Bengal,38.85,91.0,38.04,20.64,81.63,44.54,4.7
2019,IR-O-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,38.79,92.0,50.65,15.1,60.81,56.34,12.76
2019,IR-O-U-0464,Manonmaniam Sundaranar University,Tirunelveli,Tamil Nadu,38.76,93.0,58.11,14.89,54.83,50.65,8.25
2019,IR-O-U-0121,Goa University,Goa,Goa,38.76,93.0,52.81,14.46,66.29,51.6,1.63
2019,IR-O-U-0250,Yenepoya,Mangalore,Karnataka,38.68,95.0,72.04,5.75,44.59,63.01,1.22
2019,IR-O-U-0372,Central University of Punjab,Bathinda,Punjab,38.68,95.0,61.46,13.62,46.73,60.12,7.91
2019,IR-O-U-0050,Assam University,Silchar,Assam,38.67,97.0,56.32,13.29,63.64,45.81,4.7
2019,IR-O-U-0164,Kurukshetra University,Kurukshetra,Haryana,38.6,98.0,50.28,10.62,73.97,47.24,8.25
