Year,Institute_ID,Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2019,IR-M-U-0439,Anna University,Chennai,Tamil Nadu,45.75,43,46.63,38.7,54.52,50.45,42.02
2019,IR-M-U-0715,Xavier University,Bhubaneswar,Odisha,45.7,44,55.76,11.59,89.04,48.15,28.69
2019,IR-M-I-1408,International Management Institute Kolkata,Kolkata,West Bengal,45.44,45,69.19,9.47,70.92,62.92,13.73
2019,IR-M-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,45.13,46,55.79,41.29,46.82,47.57,18.8
2019,IR-M-I-1238,Institute for Financial Management and Research,Satyavedu,Andhra Pradesh,45.0,47,63.63,3.11,84.73,74.46,5.83
2019,IR-M-U-0078,Panjab University,Chandigarh,Chandigarh,44.99,48,60.48,18.92,74.01,48.07,15.49
2019,IR-M-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,44.93,49,60.87,25.19,59.49,64.68,7.43
2019,IR-M-S-87,Goa Institute of Management,Sanquelim,Goa,44.72,50,61.06,8.91,78.31,67.44,13.28
2019,IR-M-S-92,Institute of Rural Management,Anand,Gujarat,44.13,51,60.88,9.31,84.63,38.94,22.61
2019,IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,44.08,52,68.43,18.8,53.43,70.36,1.84
2019,IR-M-N-4,Bharathidasan Institute of Management,Tiruchirappalli,Tamil Nadu,43.91,53,56.71,1.17,86.37,38.62,54.21
2019,IR-M-S-220,K. J. Somaiya Institute of Management Studies & Research,Mumbai,Maharashtra,43.69,54,66.18,2.07,83.38,59.65,5.83
2019,IR-M-C-35429,Institute of Management and Entrepreneurship Development,Pune,Maharashtra,43.65,55,67.14,0.27,71.04,75.4,16.76
2019,IR-M-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,43.64,56,67.99,9.56,68.4,62.7,4.16
2019,IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,43.5,57,64.79,1.28,79.44,67.87,9.97
2019,IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,43.28,58,71.74,4.93,63.61,70.87,4.72
2019,IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,43.23,59,57.71,23.57,71.56,39.6,5.83
2019,IR-M-I-1058,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,42.98,60,69.69,5.86,74.6,46.0,7.95
2019,IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,42.36,61,60.72,22.26,52.43,40.67,29.0
2019,IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,42.01,62,59.46,12.58,72.96,51.67,6.37
2019,IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,41.98,63,64.17,3.11,76.32,64.8,0.62
2019,IR-M-U-0747,Chandigarh University,Mohali,Punjab,41.86,64,58.05,6.21,73.4,76.62,2.43
2019,IR-M-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,41.84,65,61.98,8.33,74.66,52.35,5.83
2019,IR-M-I-1124,International Management Institute,Bhubaneswar,Odisha,41.55,66,64.28,4.39,68.68,60.67,11.41
2019,IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,41.31,67,69.09,1.94,63.55,66.54,6.37
2019,IR-M-S-419,Jaipuria Isntitute of Management,Lucknow,Uttar Pradesh,41.14,68,66.57,1.14,76.59,53.32,1.84
2019,IR-M-C-32855,Jagan Institute of Management Studies,Delhi,Delhi,41.08,69,62.53,2.63,74.52,66.29,0.0
2019,IR-M-I-1048,Institute of Management Technology,Nagpur,Maharashtra,40.4,70,61.78,4.17,75.59,53.23,1.84
2019,IR-M-S-309,Jaipuria Institute of Management,Jaipur,Rajasthan,40.21,71,64.33,1.45,74.56,55.61,0.0
2019,IR-M-U-0851,IIHMR University,Jaipur,Rajasthan,40.08,72,64.57,5.44,62.64,63.66,1.84
2019,IR-M-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,40.05,73,62.8,6.56,65.05,52.3,9.97
2019,IR-M-C-32873,Lal Bahadur Shastri Institute of Management,Delhi,Delhi,39.91,74,68.64,3.58,55.31,66.56,5.28
2019,IR-M-U-0373,Chitkara University,Rajpura,Punjab,39.2,75,56.05,4.31,67.89,69.42,5.83
2020,IR-M-S-8890,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,82.75,1,92.87,63.06,98.46,66.78,95.99
2020,IR-M-S-8903,Indian Institute of Management Bangalore,Bengaluru,Karnataka,81.32,2,91.46,57.43,98.48,69.45,100.0
2020,IR-M-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,80.39,3,90.68,56.79,97.18,71.85,95.26
2020,IR-M-S-8959,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,73.85,4,86.93,48.58,93.71,71.35,73.17
2020,IR-M-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,70.43,5,63.67,72.34,89.66,68.45,48.63
2020,IR-M-S-8909,Indian Institute of Management Kozhikode,Kozhikode,Kerala,69.96,6,81.27,44.07,94.41,63.24,71.63
2020,IR-M-S-8918,Indian Institute of Management Indore,Indore,Madhya Pradesh,69.04,7,83.18,43.42,93.74,67.49,55.67
2020,IR-M-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,67.19,8,58.85,72.08,81.33,62.55,53.97
2020,IR-M-S-132,Xavier Labour Relations Institute (XLRI),Jamshedpur,Jharkhand,67.11,9,87.81,31.6,98.15,64.0,52.64
2020,IR-M-I-1170,Management Development Institute,Gurugram,Haryana,65.95,10,79.56,46.04,94.54,69.12,24.51
2020,IR-M-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,65.76,11,74.93,51.74,86.46,59.65,45.02
2020,IR-M-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,62.87,12,56.75,75.17,76.86,59.0,20.34
2020,IR-M-S-8931,National Institute of Industrial Engineering,Mumbai,Maharashtra,62.87,12,77.51,43.86,92.77,66.83,12.3
2020,IR-M-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,61.77,14,67.19,48.9,79.17,59.09,51.96
2020,IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,60.79,15,77.93,23.77,89.15,65.37,59.08
2020,IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,60.53,16,70.79,49.79,79.81,58.94,24.95
2020,IR-M-S-8942,Indian Institute of Management Udaipur,Udaipur,Rajasthan,59.57,17,82.11,30.12,84.23,69.23,21.3
2020,IR-M-I-1044,S. P. Jain Institute of Management and Research,Mumbai,Maharashtra,56.93,18,73.32,21.8,97.99,71.12,16.78
2020,IR-M-S-8868,Indian Institute of Management Raipur,Raipur,Chhattisgarh,56.12,19,70.51,28.83,90.07,67.91,15.15
2020,IR-M-S-8904,Indian Institute of Management Ranchi,Ranchi,Jharkhand,55.97,20,70.4,18.91,92.07,68.82,38.92
2020,IR-M-S-8895,Indian Institute of Management Rohtak,Rohtak,Haryana,55.91,21,63.8,32.83,88.68,71.99,19.85
2020,IR-M-C-19343,Symbiosis Institute of Business Management,Pune,Maharashtra,55.82,22,79.78,14.76,94.56,66.62,18.85
2020,IR-M-N-16,Great Lakes Institute of Management,Chennai,Tamil Nadu,55.8,23,83.89,16.46,84.14,68.75,19.85
2020,IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies ,Mumbai,Maharashtra,55.44,24,77.88,18.05,90.2,69.48,16.78
2020,IR-M-U-0012,ICFAI Foundation for Higher Education,Hyderabad,Telangana,55.21,25,70.7,34.08,72.38,76.2,16.78
2020,IR-M-U-0102,Indian Institute of Foreign Trade,New Delhi,Delhi,55.01,26,74.9,18.22,86.23,58.0,40.15
2020,IR-M-S-156,T. A. Pai Management Institute,Manipal,Karnataka,54.85,27,71.19,23.44,85.65,69.71,23.62
2020,IR-M-I-1064,International Management Institute,New Delhi,Delhi,54.65,28,70.75,27.85,85.77,66.38,12.88
2020,IR-M-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,53.71,29,72.92,44.32,53.02,56.63,22.71
2020,IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,53.56,30,72.49,12.46,91.82,58.51,38.61
2020,IR-M-N-354,Xavier Institute of Management (XIMB),Bhubaneswar,Odisha,52.55,31,67.49,18.62,91.76,52.95,30.66
2020,IR-M-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,52.15,32,72.68,17.87,77.97,74.64,19.35
2020,IR-M-S-8967,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,52.07,33,67.09,24.88,84.06,60.48,16.24
2020,IR-M-U-0108,Jamia Millia Islamia,New Delhi,Delhi,51.41,34,65.78,27.65,75.45,73.76,9.23
2020,IR-M-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,50.49,35,47.47,40.13,75.43,66.73,24.51
2020,IR-M-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,49.51,36,65.41,20.94,77.96,59.88,20.34
2020,IR-M-S-394,Institute of Management Technology,Ghaziabad,Uttar Pradesh,48.27,37,65.0,19.31,78.25,62.15,11.1
2020,IR-M-U-0735,BML Munjal University,Gurgaon,Haryana,48.27,37,69.74,19.34,75.13,64.43,0.79
2020,IR-M-U-0213,Alliance University,Bengaluru,Karnataka,47.47,39,70.01,9.44,81.67,65.23,7.93
2020,IR-M-S-15962,Indian Institute of Management,Nagpur,Maharashtra,47.38,40,66.35,3.15,86.44,63.33,29.1
2020,IR-M-U-0497,Amity University Noida,Gautam Budh Nagar,Uttar Pradesh,47.35,41,65.72,32.47,51.86,64.14,11.1
2020,IR-M-U-0078,Panjab University,Chandigarh,Chandigarh,47.22,42,64.89,19.59,74.96,60.93,7.93
2020,IR-M-I-1066,FORE School of Management,New Delhi,Delhi,47.11,43,62.21,12.93,85.09,62.0,13.46
2020,IR-M-U-0146,Nirma University,Ahmedabad,Gujarat,46.75,44,74.6,9.04,72.37,63.32,8.59
2020,IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,46.71,45,61.42,28.82,69.89,47.94,8.59
2020,IR-M-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,46.69,46,61.69,17.06,74.98,51.94,28.71
2020,IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,46.65,47,65.03,9.69,81.75,70.85,7.93
2020,IR-M-S-87,Goa Institute of Management,Sanquelim,Goa,46.63,48,66.07,12.54,74.21,68.63,13.46
2020,IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,46.58,49,71.79,21.32,57.99,70.53,0.0
2020,IR-M-S-331,Loyola Institute of Business Administration,Chennai,Tamil Nadu,46.51,50,63.56,6.59,85.92,56.1,26.66
2020,IR-M-U-0747,Chandigarh University,Mohali,Punjab,46.4,51,71.79,5.85,73.89,81.64,1.56
2020,IR-M-I-1408,International Management Institute,Kolkata,West Bengal,46.22,52,69.83,9.6,75.77,63.17,9.23
2020,IR-M-I-1238,Institute for Financial Management and Research,"Sri City, Chittoor",Andhra Pradesh,46.16,53,63.66,7.36,84.69,73.93,5.22
2020,IR-M-I-1480,Thapar Institute of Engineering & Technology,Patiala,Punjab,46.14,54,62.21,35.18,53.86,58.48,3.06
2020,IR-M-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,45.89,55,60.46,42.81,42.5,46.78,17.31
2020,IR-M-S-220,K. J. Somaiya Institute of Management Studies & Research,Mumbai,Maharashtra,45.5,56,68.65,4.55,84.19,60.3,6.6
2020,IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,45.22,57,63.78,17.77,74.51,51.3,7.27
2020,IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,45.13,58,61.28,22.12,56.88,58.95,28.31
2020,IR-M-U-0439,Anna University,Chennai,Tamil Nadu,44.81,59,51.32,36.21,47.94,51.29,38.29
2020,IR-M-I-1048,Institute of Management Technology,Nagpur,Maharashtra,44.71,60,69.97,4.53,79.51,61.49,3.06
2020,IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,44.38,61,66.22,6.65,72.17,70.31,10.48
2020,IR-M-I-1058,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,44.26,62,70.7,6.76,70.23,63.05,6.6
2020,IR-M-I-1124,International Management Institute,Bhubaneswar,Odisha,44.02,63,68.25,8.24,69.69,62.18,9.23
2020,IR-M-I-1156,Bharati Vidyapeeth?s Institute of Management and Entrepreneurship Development,Pune,Maharashtra,44.02,63,67.27,0.43,73.06,74.17,16.78
2020,IR-M-U-0851,IIHMR UNIVERSITY,Jaipur,Rajasthan,43.97,65,64.74,8.19,73.14,72.25,2.32
2020,IR-M-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,43.73,66,70.42,17.99,53.68,62.32,2.32
2020,IR-M-C-32855,Jagan Institute of Management Studies,Delhi,Delhi,43.45,67,64.57,4.71,79.07,67.76,0.79
2020,IR-M-C-34129,Principal L N Welingkar Institute of Management Development and Research ,Mumbai,Maharashtra,43.4,68,68.54,4.45,77.35,56.63,3.79
2020,IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,43.38,69,63.55,6.81,77.91,63.85,3.06
2020,IR-M-U-0020,Koneru Lakshmaiah Education Foundation University,Vaddeswaram,Andhra Pradesh,43.3,70,74.06,6.77,58.93,68.82,3.79
2020,IR-M-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,43.24,71,70.14,10.34,65.77,54.97,4.51
2020,IR-M-S-92,Institute of Rural Management Anand,Anand,Gujarat,42.7,72,54.41,10.55,81.69,53.54,15.15
2020,IR-M-S-419,Jaipuria Institute of Management,Lucknow,Uttar Pradesh,42.56,73,66.2,2.53,79.3,58.47,2.32
2020,IR-M-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,42.47,74,59.21,17.5,75.31,41.7,2.32
2020,IR-M-U-0373,Chitkara University,Rajpura,Punjab,42.31,75,61.69,6.61,73.95,70.31,0.0
2021,IR-M-S-8890,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,83.69,1,91.41,65.09,99.43,70.01,98.53
2021,IR-M-S-8903,Indian Institute of Management Bangalore,Bengaluru,Karnataka,83.48,2,91.53,63.43,98.99,71.88,100.0
2021,IR-M-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,80.04,3,87.33,58.14,98.1,72.9,94.87
2021,IR-M-S-8909,Indian Institute of Management Kozhikode,Kozhikode,Kerala,73.34,4,81.37,52.04,95.38,68.28,74.1
2021,IR-M-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,72.15,5,67.47,76.71,86.18,59.33,57.31
2021,IR-M-S-8918,Indian Institute of Management Indore,Indore,Madhya Pradesh,71.1,6,81.54,50.74,93.98,66.29,59.91
2021,IR-M-S-8959,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,71.02,7,84.54,41.12,94.84,68.06,75.51
2021,IR-M-S-132,Xavier Labour Relations Institute (XLRI),Jamshedpur,Jharkhand,69.93,8,87.8,39.37,98.38,67.33,53.66
2021,IR-M-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,69.5,9,62.46,75.87,90.66,51.02,47.68
2021,IR-M-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,68.08,10,86.23,49.98,85.26,57.51,44.16
2021,IR-M-I-1170,Management Development Institute,Gurugram,Haryana,67.59,11,78.04,49.36,95.55,69.81,32.8
2021,IR-M-S-8931,"National Institute of Industrial Engineering, Mumbai",Mumbai,Maharashtra,64.52,12,73.05,49.9,93.47,67.69,21.81
2021,IR-M-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,64.32,13,67.24,57.1,78.44,62.13,51.25
2021,IR-M-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,63.79,14,57.49,76.37,80.11,57.56,18.54
2021,IR-M-S-8868,Indian Institute of Management Raipur,Raipur,Chhattisgarh,62.12,15,79.91,35.73,90.13,71.0,23.05
2021,IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,61.31,16,67.6,54.16,83.12,56.22,25.42
2021,IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,61.1,17,76.15,28.66,86.12,62.82,61.64
2021,IR-M-S-8942,Indian Institute of Management Udaipur,Udaipur,Rajasthan,60.94,18,79.24,34.91,84.46,70.4,27.67
2021,IR-M-I-1044,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,58.73,19,74.82,22.49,99.16,70.37,26.56
2021,IR-M-C-19343,Symbiosis Institute of Business Management,Pune,Maharashtra,58.64,20,79.53,19.99,94.97,67.56,30.32
2021,IR-M-S-8904,Indian Institute of Management Ranchi,Ranchi,Jharkhand,58.26,21,71.44,25.54,91.75,72.58,35.61
2021,IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,57.53,22,77.77,21.57,92.07,69.48,23.66
2021,IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,56.87,23,70.29,18.79,93.21,77.6,37.38
2021,IR-M-N-16,Great Lakes Institute of Management,Chennai,Tamil Nadu,56.75,24,84.52,19.46,84.54,66.6,19.88
2021,IR-M-U-0102,Indian Institute of Foreign Trade,New Delhi,Delhi,56.59,25,79.06,18.18,85.64,59.54,43.41
2021,IR-M-I-1064,International Management Institute,New Delhi,Delhi,56.26,26,68.62,31.02,87.5,70.06,18.54
2021,IR-M-U-0012,ICFAI Foundation for Higher Education,Hyderabad,Telangana,55.82,27,73.96,31.74,76.98,75.99,11.11
2021,IR-M-S-8895,Indian Institute of Management Rohtak,Rohtak,Haryana,55.4,28,56.43,35.03,88.05,75.82,27.67
2021,IR-M-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,55.09,29,68.77,46.74,67.7,56.34,12.71
2021,IR-M-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,54.54,30,72.69,43.64,59.17,53.32,24.84
2021,IR-M-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,54.35,31,76.28,21.5,80.13,76.37,13.48
2021,IR-M-S-156,T. A. Pai Management Institute Manipal,Manipal,Karnataka,54.08,32,66.02,26.94,86.13,67.85,21.81
2021,IR-M-S-8967,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,53.1,33,65.05,26.53,86.13,62.1,21.81
2021,IR-M-U-0715,Xavier University,Bhubaneswar,Odisha,53.05,34,68.29,22.13,91.99,53.96,21.18
2021,IR-M-S-87,Goa Institute of Management,Sanquelim,Goa,52.75,35,71.6,17.3,84.98,75.12,15.73
2021,IR-M-U-0108,Jamia Millia Islamia,New Delhi,Delhi,52.39,36,65.25,32.45,75.78,67.99,11.11
2021,IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,51.85,37,73.17,33.66,57.63,67.66,14.99
2021,IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,51.61,38,68.23,46.13,49.97,68.12,4.99
2021,IR-M-S-394,"Institute of Management Technology, Ghaziabad",Ghaziabad,Uttar Pradesh,51.61,38,70.3,23.62,81.92,58.73,11.92
2021,IR-M-S-15962,Indian Institute of Management,Nagpur,Maharashtra,50.62,40,72.82,5.15,86.53,64.91,34.23
2021,IR-M-U-0735,BML Munjal University,Gurgaon,Haryana,50.05,41,67.73,23.78,76.49,66.16,6.84
2021,IR-M-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,49.76,42,62.91,38.92,58.21,63.79,11.92
2021,IR-M-I-1066,Fore School of Management,New Delhi,Delhi,49.34,43,68.95,11.43,86.64,65.54,13.48
2021,IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,48.83,44,67.15,12.37,82.73,71.46,12.71
2021,IR-M-U-0747,Chandigarh University,Mohali,Punjab,48.57,45,69.97,12.71,65.47,81.38,25.42
2021,IR-M-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,48.47,46,69.62,28.32,63.1,63.64,1.05
2021,IR-M-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,47.89,47,55.85,27.42,78.26,52.04,20.53
2021,IR-M-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,47.71,48,40.84,39.01,74.19,63.2,25.99
2021,IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,47.64,49,57.89,36.63,68.96,44.61,10.29
2021,IR-M-I-1238,KREA  University,"Sri City, Chittoor",Andhra Pradesh,47.58,50,72.03,4.34,84.06,73.59,4.99
2021,IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,47.54,51,59.63,21.91,75.27,52.63,27.67
2021,IR-M-I-1408,International Management Institute,Kolkata,West Bengal,47.48,52,69.51,12.48,79.77,63.36,5.93
2021,IR-M-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.09,53,59.52,15.85,74.94,51.75,43.04
2021,IR-M-U-0373,Chitkara University,Rajpura,Punjab,47.06,54,70.05,15.35,65.91,70.67,11.92
2021,IR-M-S-92,Institute of Rural Management Anand,Anand,Gujarat,46.87,55,60.79,14.14,82.52,60.4,18.54
2021,IR-M-S-220,K.J.Somaiya Institute Of Management,Mumbai,Maharashtra,46.68,56,69.24,8.13,83.48,59.05,8.6
2021,IR-M-U-0439,Anna University,Chennai,Tamil Nadu,46.62,57,47.31,40.72,51.16,50.81,49.02
2021,IR-M-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,46.58,58,70.99,23.76,57.61,52.84,13.48
2021,IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,46.32,59,64.6,10.3,78.58,67.81,13.48
2021,IR-M-U-0213,Alliance University,Bengaluru,Karnataka,46.23,60,70.3,7.5,78.2,68.5,4.04
2021,IR-M-S-6,Indian Institute of Management Sambalpur,Sambalpur,Odisha,46.17,61,60.5,9.82,80.87,63.61,25.42
2021,IR-M-I-1124,International Management Institute Bhubaneswar,Bhubaneswar,Odisha,46.08,62,71.14,9.59,73.91,66.83,4.04
2021,IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,46.04,63,65.13,10.11,75.25,69.2,14.99
2021,IR-M-U-0555,Graphic Era University,Dehradun,Uttarakhand,45.16,64,58.8,26.7,55.75,66.42,17.16
2021,IR-M-S-331,Loyola Institute of Business Administration,Chennai,Tamil Nadu,44.74,65,57.71,6.57,80.44,56.83,36.94
2021,IR-M-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,44.56,66,65.62,19.26,68.01,53.92,1.05
2021,IR-M-S-16881,"Indian Institute of Management, Amritsar",Amritsar,Punjab,44.53,67,49.83,10.18,88.36,66.77,21.81
2021,IR-M-S-419,"Jaipuria Institute of Management, Lucknow",Lucknow,Uttar Pradesh,44.32,68,65.49,4.06,80.8,57.91,14.99
2021,IR-M-I-1156,Bharati Vidyapeeth's Institute of Management and Entrepreneurship Development,Pune,Maharashtra,43.99,69,66.11,0.24,75.12,75.04,15.73
2021,IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,43.95,70,57.78,22.29,60.02,58.07,21.18
2021,IR-M-C-32855,Jagan Institute of Management Studies,Delhi,Delhi,43.92,71,63.92,3.96,80.6,69.34,4.99
2021,IR-M-C-34129,Principal L N Welingkar Institute of Management Development and Research,Mumbai,Maharashtra,43.73,72,66.21,6.11,78.1,58.34,5.93
2021,IR-M-U-0851,IIHMR University,Jaipur,Rajasthan,43.44,73,64.29,7.49,71.36,74.17,2.07
2021,IR-M-S-309,Jaipuria Institute of Management,Jaipur,Rajasthan,43.32,74,68.57,6.21,72.19,57.7,6.84
2021,IR-M-I-1058,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,43.22,75,69.04,3.0,72.77,56.36,14.24
2022,IR-M-S-8890,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,83.35,1,92.76,63.22,99.39,68.13,98.62
2022,IR-M-S-8903,Indian Institute of Management Bangalore,Bengaluru,Karnataka,82.62,2,91.69,60.89,98.53,71.34,100.0
2022,IR-M-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,78.64,3,86.01,54.88,98.51,72.08,94.74
2022,IR-M-I-1074,"Indian Institute of Technology, Delhi",New Delhi,Delhi,75.1,4,69.96,77.04,89.39,73.73,57.48
2022,IR-M-S-8909,Indian Institute of Management Kozhikode,Kozhikode,Kerala,74.74,5,85.61,49.63,95.05,78.15,73.46
2022,IR-M-S-8959,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,74.55,6,86.53,46.89,96.27,74.03,78.67
2022,IR-M-S-8918,Indian Institute of Management Indore,Indore,Madhya Pradesh,70.66,7,83.17,47.99,93.92,68.36,56.88
2022,IR-M-S-132,XLRI - Xavier School of Management,Jamshedpur,Jharkhand,69.67,8,87.79,39.12,97.93,69.67,50.34
2022,IR-M-S-8931,"National Institute of Industrial Engineering, Mumbai",Mumbai,Maharashtra,68.84,9,79.62,55.13,95.83,71.72,20.7
2022,IR-M-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,66.6,10,69.55,58.27,82.9,64.38,52.41
2022,IR-M-U-0306,"Indian Institute of Technology, Bombay",Mumbai,Maharashtra,66.24,11,80.97,50.37,85.72,58.02,39.04
2022,IR-M-U-0573,"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,65.15,12,50.57,73.52,91.68,53.22,42.59
2022,IR-M-I-1170,Management Development Institute,Gurugram,Haryana,64.7,13,77.88,42.29,96.71,68.32,24.81
2022,IR-M-S-8868,Indian Institute of Management Raipur,Raipur,Chhattisgarh,63.57,14,80.88,38.95,91.11,73.82,20.22
2022,IR-M-S-8904,Indian Institute of Management Ranchi,Ranchi,Jharkhand,62.33,15,76.64,34.1,91.04,75.2,33.77
2022,IR-M-S-8895,Indian Institute of Management Rohtak,Rohtak,Haryana,62.2,16,76.74,35.54,88.43,77.8,30.49
2022,IR-M-C-19343,Symbiosis Institute of Business Management,Pune,Maharashtra,61.97,17,78.05,28.52,94.58,67.64,43.16
2022,IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,61.88,18,76.3,28.54,85.6,67.55,65.58
2022,IR-M-U-0560,"Indian Institute of Technology, Roorkee",Roorkee,Uttarakhand,61.76,19,65.22,70.61,66.59,54.34,22.58
2022,IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,61.2,20,69.81,50.93,81.41,56.86,30.11
2022,IR-M-I-1044,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,59.51,21,77.49,23.24,98.87,71.25,23.93
2022,IR-M-S-8942,Indian Institute of Management Udaipur,Udaipur,Rajasthan,59.28,22,78.24,30.05,85.55,69.88,26.93
2022,IR-M-S-8967,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,59.06,23,75.28,28.25,87.84,71.69,32.71
2022,IR-M-U-0102,Indian Institute of Foreign Trade,New Delhi,Delhi,58.31,24,78.28,24.25,86.9,52.96,48.66
2022,IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,58.14,25,78.84,23.98,91.83,69.57,19.73
2022,IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,57.84,26,73.16,20.48,93.59,74.75,35.49
2022,IR-M-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,57.83,27,65.41,43.23,74.78,68.05,34.81
